task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2313	2a/7fdb10	7977408	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_semungkisensis_GCF_004770055_Leptospira_montravelensis_GCF_004769455)	COMPLETED	0	2025-11-26 13:06:21.278	5m 15s	51.7s	955.8%	173 MB	3 GB	165.7 MB	67.5 MB
2314	90/3109f5	7977411	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_semungkisensis_GCF_004770055_Leptospira_broomii_GCF_000243715)	COMPLETED	0	2025-11-26 13:06:51.026	4m 45s	57s	956.4%	181.2 MB	2.7 GB	171.9 MB	73.3 MB
2315	20/11616a	7977412	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_semungkisensis_GCF_004770055_Leptospira_levettii_GCF_002812085)	COMPLETED	0	2025-11-26 13:06:51.118	4m 45s	49.6s	953.1%	172.3 MB	2.7 GB	162 MB	65.9 MB
2316	70/8b6e73	7977413	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_semungkisensis_GCF_004770055_Leptospira_interrogans_GCF_000343165)	COMPLETED	0	2025-11-26 13:06:51.170	4m 45s	1m 5s	981.0%	170.8 MB	2.7 GB	173.7 MB	71.9 MB
2317	ee/50abbf	7977414	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_semungkisensis_GCF_004770055_Leptospira_noguchii_GCF_000306255)	COMPLETED	0	2025-11-26 13:06:51.222	4m 45s	1m 6s	986.0%	175.5 MB	2.7 GB	177.8 MB	73.6 MB
2318	b8/cb6ae1	7977415	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_semungkisensis_GCF_004770055_Leptospira_borgpetersenii_GCF_003046425)	COMPLETED	0	2025-11-26 13:06:51.274	4m 45s	55.1s	966.8%	167.4 MB	2.7 GB	160.3 MB	66.2 MB
2319	74/e145ef	7977416	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_semungkisensis_GCF_004770055_Leptospira_kemamanensis_GCF_004769665)	COMPLETED	0	2025-11-26 13:06:51.325	4m 45s	48.7s	944.4%	168.9 MB	2.7 GB	159.2 MB	64.7 MB
2320	67/181270	7977417	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_semungkisensis_GCF_004770055_Leptospira_alstonii_GCF_000347175)	COMPLETED	0	2025-11-26 13:06:51.375	4m 45s	1m 1s	968.8%	173.2 MB	2.7 GB	171.4 MB	70.7 MB
2321	2f/bb66ac	7977418	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_semungkisensis_GCF_004770055_Leptospira_bandrabouensis_GCF_004770905)	COMPLETED	0	2025-11-26 13:07:06.012	4m 30s	51.7s	953.9%	179.1 MB	2.7 GB	164.7 MB	67.1 MB
2322	ac/3c0a18	7977419	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_semungkisensis_GCF_004770055_Leptospira_ainazelensis_GCF_016918785)	COMPLETED	0	2025-11-26 13:07:06.096	4m 30s	1m 8s	981.3%	176.8 MB	2.8 GB	180.7 MB	75.1 MB
2323	69/edfb84	7977420	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_semungkisensis_GCF_004770055_Leptospira_ilyithenensis_GCF_004771005)	COMPLETED	0	2025-11-26 13:07:06.148	4m 30s	55.2s	958.7%	171.8 MB	2.8 GB	167.9 MB	68.4 MB
2324	29/74c413	7977421	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_semungkisensis_GCF_004770055_Leptospira_kanakyensis_GCF_004769235)	COMPLETED	0	2025-11-26 13:07:06.201	4m 30s	52.5s	950.3%	170.4 MB	2.7 GB	166.8 MB	68 MB
2335	b5/f52ea6	7977465	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_fletcheri_GCF_004769195)	COMPLETED	0	2025-11-26 13:07:51.150	4m 15s	59.3s	975.2%	195.5 MB	2.9 GB	166.6 MB	69 MB
2334	b5/1c3b2e	7977464	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_noumeaensis_GCF_004770765)	COMPLETED	0	2025-11-26 13:07:51.095	4m 15s	1m 6s	995.4%	192.6 MB	2.7 GB	174 MB	71.1 MB
2306	ec/70ab5a	7977398	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_semungkisensis_GCF_004770055_Leptospira_stimsonii_GCF_003545885)	COMPLETED	0	2025-11-26 13:06:06.340	6m	1m 8s	984.4%	184.3 MB	2.7 GB	180.4 MB	74.9 MB
2325	ab/b7d592	7977428	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_hartskeerlii_GCF_002811475)	COMPLETED	0	2025-11-26 13:07:21.015	5m	1m 6s	985.7%	199.5 MB	2.7 GB	172.9 MB	71.6 MB
2326	0a/facde4	7977429	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_andrefontaineae_GCF_004770105)	COMPLETED	0	2025-11-26 13:07:21.106	5m	1m 9s	986.3%	198.3 MB	2.7 GB	177.5 MB	73.5 MB
2327	fb/f452d9	7977430	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_venezuelensis_GCF_002150035)	COMPLETED	0	2025-11-26 13:07:21.182	5m	1m 8s	993.5%	198.1 MB	2.8 GB	177.8 MB	73.9 MB
2328	09/31386d	7977431	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_langatensis_GCF_004770615)	COMPLETED	0	2025-11-26 13:07:21.238	5m	57.9s	965.8%	199.2 MB	2.8 GB	173.7 MB	72 MB
2329	e1/1fd44e	7977432	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_koniambonensis_GCF_004769555)	COMPLETED	0	2025-11-26 13:07:21.295	5m	1m 9s	991.9%	198.1 MB	2.7 GB	178.4 MB	74 MB
2330	7f/7c4c05	7977441	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_yanagawae_GCF_000332475)	COMPLETED	0	2025-11-26 13:07:36.025	4m 45s	1m 6s	983.3%	198.1 MB	2.7 GB	172.9 MB	70.5 MB
2339	d4/6207f3	7977474	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_inadai_GCF_000243675)	COMPLETED	0	2025-11-26 13:08:06.155	4m 15s	1m 8s	981.3%	199.4 MB	2.8 GB	180.9 MB	75 MB
2340	be/3c6ab9	7977475	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_montravelensis_GCF_004769455)	COMPLETED	0	2025-11-26 13:08:06.228	4m 15s	1m 7s	993.2%	191.9 MB	2.7 GB	173.6 MB	70.9 MB
2331	b9/fed47f	7977442	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_wolbachii_GCF_000332515)	COMPLETED	0	2025-11-26 13:07:36.094	5m 15s	1m 3s	984.2%	199.5 MB	2.7 GB	173.6 MB	71 MB
2338	63/268654	7977473	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_wolffii_GCF_000306115)	COMPLETED	0	2025-11-26 13:08:06.101	4m 45s	1m 5s	976.7%	198.3 MB	2.7 GB	179.9 MB	74.6 MB
2332	ba/b04858	7977443	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_alexanderi_GCF_000243815)	COMPLETED	0	2025-11-26 13:07:36.148	5m 15s	1m 37s	1050.0%	183.7 MB	2.8 GB	175.6 MB	76.5 MB
2337	a6/b4e07b	7977472	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_perdikensis_GCF_004769575)	COMPLETED	0	2025-11-26 13:08:06.018	4m 45s	1m 5s	993.0%	195 MB	2.7 GB	172 MB	70.2 MB
2333	d1/67e0a7	7977463	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_stimsonii_GCF_003545885)	COMPLETED	0	2025-11-26 13:07:51.013	5m	1m 32s	1033.5%	190.5 MB	2.7 GB	188.2 MB	80.5 MB
2336	43/312af4	7977467	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_barantonii_GCF_002811925)	COMPLETED	0	2025-11-26 13:07:51.203	5m	1m 24s	1031.0%	191.2 MB	2.7 GB	179.6 MB	77.1 MB
2342	18/ddea68	7977477	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_levettii_GCF_002812085)	COMPLETED	0	2025-11-26 13:08:06.335	4m 45s	1m 2s	985.7%	198.8 MB	2.8 GB	169.9 MB	69.2 MB
2348	40/5d3560	7977488	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_bandrabouensis_GCF_004770905)	COMPLETED	0	2025-11-26 13:08:21.372	4m 30s	1m 6s	991.5%	196 MB	2.7 GB	172.6 MB	70.6 MB
2341	e0/a9acd6	7977476	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_broomii_GCF_000243715)	COMPLETED	0	2025-11-26 13:08:06.282	5m	1m 6s	977.4%	199 MB	2.7 GB	179.8 MB	74.7 MB
2358	4f/708c21	7977507	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_alexanderi_GCF_000243815)	COMPLETED	0	2025-11-26 13:09:06.209	4m 15s	1m 7s	999.3%	170.3 MB	2.7 GB	169.8 MB	70.1 MB
2361	da/43d68a	7977510	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_fletcheri_GCF_004769195)	COMPLETED	0	2025-11-26 13:09:06.370	4m 15s	54.5s	963.2%	170.5 MB	2.7 GB	160.8 MB	68 MB
2344	da/c18ae9	7977484	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_noguchii_GCF_000306255)	COMPLETED	0	2025-11-26 13:08:21.136	5m 15s	1m 56s	1078.0%	185 MB	2.7 GB	185.6 MB	79.8 MB
2345	65/b08758	7977485	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_borgpetersenii_GCF_003046425)	COMPLETED	0	2025-11-26 13:08:21.208	5m 15s	1m 26s	1046.0%	187.4 MB	2.7 GB	168.1 MB	72.9 MB
2346	cc/3eca46	7977486	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_kemamanensis_GCF_004769665)	COMPLETED	0	2025-11-26 13:08:21.262	5m 15s	1m 2s	990.1%	190.3 MB	2.7 GB	167.1 MB	68.1 MB
2347	db/3a6647	7977487	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_alstonii_GCF_000347175)	COMPLETED	0	2025-11-26 13:08:21.316	5m 15s	1m 33s	1045.7%	185.8 MB	2.7 GB	179.3 MB	77.1 MB
2349	1a/c5d013	7977489	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_ainazelensis_GCF_016918785)	COMPLETED	0	2025-11-26 13:08:21.426	5m 15s	1m 36s	1049.4%	183.8 MB	2.7 GB	188.5 MB	80.7 MB
2350	f0/1654ab	7977490	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_ilyithenensis_GCF_004771005)	COMPLETED	0	2025-11-26 13:08:21.479	5m 14s	1m 11s	999.0%	191.8 MB	2.7 GB	175.8 MB	71.8 MB
2351	ac/29f832	7977494	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_kanakyensis_GCF_004769235)	COMPLETED	0	2025-11-26 13:08:36.016	5m	1m 7s	989.5%	192.5 MB	2.7 GB	174.7 MB	71.4 MB
2352	a8/df5d1e	7977495	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_andrefontaineae_GCF_004770105)	COMPLETED	0	2025-11-26 13:08:36.103	5m	1m 13s	997.7%	169.6 MB	2.7 GB	171.5 MB	75.6 MB
2353	ba/896ddd	7977498	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_venezuelensis_GCF_002150035)	COMPLETED	0	2025-11-26 13:08:51.011	4m 45s	1m 13s	993.5%	175.8 MB	2.7 GB	171.8 MB	76 MB
2363	10/87b7d0	7977512	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_perdikensis_GCF_004769575)	COMPLETED	0	2025-11-26 13:09:06.472	4m 30s	58.8s	984.3%	169.9 MB	2.7 GB	166.1 MB	67.7 MB
2355	17/8a3bc0	7977500	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_koniambonensis_GCF_004769555)	COMPLETED	0	2025-11-26 13:08:51.143	5m 15s	1m 15s	1003.6%	174.3 MB	2.7 GB	172.5 MB	76.1 MB
2362	ed/274437	7977511	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_barantonii_GCF_002811925)	COMPLETED	0	2025-11-26 13:09:06.420	5m	1m 7s	990.9%	172.5 MB	2.8 GB	173.8 MB	72.2 MB
2356	b5/ba8297	7977505	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_yanagawae_GCF_000332475)	COMPLETED	0	2025-11-26 13:09:06.028	5m	59.3s	978.2%	170 MB	2.7 GB	167.1 MB	68 MB
2359	d0/a4e615	7977508	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_stimsonii_GCF_003545885)	COMPLETED	0	2025-11-26 13:09:06.265	5m	1m 14s	1000.1%	177.1 MB	2.7 GB	182.4 MB	75.8 MB
2360	00/99c76c	7977509	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_noumeaensis_GCF_004770765)	COMPLETED	0	2025-11-26 13:09:06.317	5m	1m	982.4%	173.2 MB	2.8 GB	168.1 MB	68.5 MB
2343	94/b2fed6	7977483	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_weilii_GCF_006874745_Leptospira_interrogans_GCF_000343165)	COMPLETED	0	2025-11-26 13:08:21.025	5m 45s	1m 56s	1082.8%	181.3 MB	2.7 GB	181.5 MB	77.9 MB
2364	7e/f99507	7977513	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_wolffii_GCF_000306115)	COMPLETED	0	2025-11-26 13:09:06.524	4m 59s	1m 5s	982.6%	172.3 MB	2.7 GB	174 MB	75.1 MB
2354	13/acab3c	7977499	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_langatensis_GCF_004770615)	COMPLETED	0	2025-11-26 13:08:51.088	5m 15s	1m 3s	974.9%	169.3 MB	2.7 GB	167.9 MB	72.9 MB
2365	f7/24c0d2	7977514	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_inadai_GCF_000243675)	COMPLETED	0	2025-11-26 13:09:06.574	4m 59s	1m 1s	961.3%	171.6 MB	2.7 GB	175 MB	74.3 MB
2357	09/6daf0c	7977506	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_wolbachii_GCF_000332515)	COMPLETED	0	2025-11-26 13:09:06.130	5m	57.9s	973.1%	173.2 MB	2.7 GB	167.7 MB	68.5 MB
2366	9d/b21bff	7977515	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_montravelensis_GCF_004769455)	COMPLETED	0	2025-11-26 13:09:06.625	4m 59s	1m	981.9%	171.8 MB	2.8 GB	167.7 MB	68.4 MB
2368	b4/e925f9	7977518	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_levettii_GCF_002812085)	COMPLETED	0	2025-11-26 13:09:06.728	4m 59s	56.9s	983.3%	174.5 MB	2.7 GB	164 MB	66.7 MB
2367	ee/7c3dc4	7977516	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_broomii_GCF_000243715)	COMPLETED	0	2025-11-26 13:09:06.676	4m 59s	1m 1s	969.1%	178.3 MB	2.7 GB	173.9 MB	74 MB
2371	22/73a3bd	7977521	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_borgpetersenii_GCF_003046425)	COMPLETED	0	2025-11-26 13:09:21.164	4m 45s	1m 3s	991.9%	166.8 MB	2.7 GB	162.3 MB	67 MB
2372	cf/51c7c7	7977522	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_kemamanensis_GCF_004769665)	COMPLETED	0	2025-11-26 13:09:21.218	4m 45s	55.8s	965.0%	168.1 MB	2.7 GB	161.2 MB	65.5 MB
2374	16/397e19	7977524	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_bandrabouensis_GCF_004770905)	COMPLETED	0	2025-11-26 13:09:21.323	4m 45s	59.5s	983.3%	176.8 MB	2.7 GB	166.7 MB	68 MB
2376	7c/6e47ba	7977529	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_ilyithenensis_GCF_004771005)	COMPLETED	0	2025-11-26 13:09:36.101	4m 30s	1m 2s	982.0%	163.4 MB	2.7 GB	169.9 MB	69.3 MB
2382	46/65adba	7977536	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_andrefontaineae_GCF_004770105_Leptospira_wolbachii_GCF_000332515)	COMPLETED	0	2025-11-26 13:10:21.024	4m 15s	1m 2s	985.1%	179.3 MB	2.7 GB	172.3 MB	70.4 MB
2377	db/f61fb7	7977530	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_kanakyensis_GCF_004769235)	COMPLETED	0	2025-11-26 13:09:36.155	5m 15s	1m	981.0%	172.2 MB	2.7 GB	168.8 MB	68.9 MB
2378	a3/ca6125	7977531	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_andrefontaineae_GCF_004770105_Leptospira_venezuelensis_GCF_002150035)	COMPLETED	0	2025-11-26 13:09:51.015	5m	1m 18s	992.9%	174.1 MB	2.7 GB	176.4 MB	78.1 MB
2391	5b/7a40b4	7977545	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_andrefontaineae_GCF_004770105_Leptospira_montravelensis_GCF_004769455)	COMPLETED	0	2025-11-26 13:10:21.586	4m 29s	1m 4s	979.8%	172.7 MB	2.7 GB	172.3 MB	70.4 MB
2383	67/54ac2d	7977537	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_andrefontaineae_GCF_004770105_Leptospira_alexanderi_GCF_000243815)	COMPLETED	0	2025-11-26 13:10:21.128	5m	1m 9s	996.1%	171.9 MB	2.7 GB	174.4 MB	72.1 MB
2384	2b/268924	7977538	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_andrefontaineae_GCF_004770105_Leptospira_stimsonii_GCF_003545885)	COMPLETED	0	2025-11-26 13:10:21.208	5m	1m 17s	996.9%	175.4 MB	2.7 GB	187 MB	77.7 MB
2369	c7/9111d7	7977519	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_interrogans_GCF_000343165)	COMPLETED	0	2025-11-26 13:09:21.020	6m	1m 19s	1022.1%	162.2 MB	2.6 GB	175.7 MB	72.8 MB
2385	5d/23990e	7977539	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_andrefontaineae_GCF_004770105_Leptospira_noumeaensis_GCF_004770765)	COMPLETED	0	2025-11-26 13:10:21.275	5m	1m 3s	975.2%	162.3 MB	2.7 GB	172.7 MB	70.5 MB
2379	6c/a15316	7977532	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_andrefontaineae_GCF_004770105_Leptospira_langatensis_GCF_004770615)	COMPLETED	0	2025-11-26 13:10:06.038	5m 15s	1m 5s	982.5%	172.3 MB	2.7 GB	172.4 MB	74.8 MB
2375	ea/24b844	7977528	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_ainazelensis_GCF_016918785)	COMPLETED	0	2025-11-26 13:09:36.021	5m 45s	1m 16s	1008.0%	171.9 MB	2.7 GB	182.7 MB	76 MB
2381	dd/8cdab4	7977534	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_andrefontaineae_GCF_004770105_Leptospira_yanagawae_GCF_000332475)	COMPLETED	0	2025-11-26 13:10:06.158	5m 15s	1m 3s	979.5%	172.5 MB	2.7 GB	171.7 MB	69.9 MB
2380	d6/bdae2f	7977533	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_andrefontaineae_GCF_004770105_Leptospira_koniambonensis_GCF_004769555)	COMPLETED	0	2025-11-26 13:10:06.103	5m 15s	1m 19s	1002.0%	177.1 MB	2.7 GB	177 MB	78.3 MB
2373	46/5f00fd	7977523	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_alstonii_GCF_000347175)	COMPLETED	0	2025-11-26 13:09:21.272	6m	1m 7s	998.1%	169.2 MB	2.7 GB	173.4 MB	71.5 MB
2370	3b/58d6a8	7977520	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_hartskeerlii_GCF_002811475_Leptospira_noguchii_GCF_000306255)	COMPLETED	0	2025-11-26 13:09:21.097	6m	1m 20s	1016.0%	172 MB	2.7 GB	179.8 MB	74.5 MB
2388	64/9b669b	7977542	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_andrefontaineae_GCF_004770105_Leptospira_perdikensis_GCF_004769575)	COMPLETED	0	2025-11-26 13:10:21.432	5m	1m 2s	982.8%	170.1 MB	2.7 GB	170.7 MB	69.7 MB
2389	9e/4e3bb2	7977543	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_andrefontaineae_GCF_004770105_Leptospira_wolffii_GCF_000306115)	COMPLETED	0	2025-11-26 13:10:21.484	5m	1m 7s	965.5%	173.1 MB	2.7 GB	178.6 MB	77 MB
2386	34/ffdba7	7977540	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_andrefontaineae_GCF_004770105_Leptospira_fletcheri_GCF_004769195)	COMPLETED	0	2025-11-26 13:10:21.329	5m	56.3s	961.7%	168.6 MB	2.8 GB	165.4 MB	70 MB
2387	ff/4b8f69	7977541	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_andrefontaineae_GCF_004770105_Leptospira_barantonii_GCF_002811925)	COMPLETED	0	2025-11-26 13:10:21.380	5m	1m 10s	986.4%	173.7 MB	2.7 GB	178.4 MB	74.2 MB
2390	57/a3dd84	7977544	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_andrefontaineae_GCF_004770105_Leptospira_inadai_GCF_000243675)	COMPLETED	0	2025-11-26 13:10:21.536	4m 59s	1m 3s	970.8%	173.4 MB	2.7 GB	179.6 MB	76.2 MB
2393	75/5acdc1	7977547	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_andrefontaineae_GCF_004770105_Leptospira_levettii_GCF_002812085)	COMPLETED	0	2025-11-26 13:10:21.685	4m 59s	59.6s	981.1%	163.8 MB	2.6 GB	168.6 MB	68.7 MB
2392	89/9753cd	7977546	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_andrefontaineae_GCF_004770105_Leptospira_broomii_GCF_000243715)	COMPLETED	0	2025-11-26 13:10:21.635	4m 59s	1m 4s	971.8%	185.2 MB	2.7 GB	178.5 MB	76 MB
2396	4b/94c67b	7977550	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_andrefontaineae_GCF_004770105_Leptospira_borgpetersenii_GCF_003046425)	COMPLETED	0	2025-11-26 13:10:36.019	4m 45s	1m 6s	991.8%	168.8 MB	2.7 GB	166.9 MB	69 MB
2397	96/1430ab	7977558	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_andrefontaineae_GCF_004770105_Leptospira_kemamanensis_GCF_004769665)	COMPLETED	0	2025-11-26 13:10:51.021	4m 30s	58.7s	981.4%	164.5 MB	2.7 GB	165.8 MB	67.5 MB
2399	8d/34bfba	7977560	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_andrefontaineae_GCF_004770105_Leptospira_bandrabouensis_GCF_004770905)	COMPLETED	0	2025-11-26 13:10:51.150	4m 30s	1m 3s	980.1%	178.4 MB	2.7 GB	171.3 MB	70 MB
2401	da/b220f9	7977567	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_andrefontaineae_GCF_004770105_Leptospira_ilyithenensis_GCF_004771005)	COMPLETED	0	2025-11-26 13:11:06.115	5m	1m 6s	979.7%	171.3 MB	2.7 GB	174.5 MB	71.2 MB
2404	ba/a9f5e9	7977585	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_venezuelensis_GCF_002150035_Leptospira_koniambonensis_GCF_004769555)	COMPLETED	0	2025-11-26 13:11:36.021	4m 30s	1m 20s	995.1%	175.2 MB	2.8 GB	177.4 MB	78.7 MB
2441	4c/c939d8	7977569	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_langatensis_GCF_004770615_Leptospira_interrogans_GCF_000343165)	COMPLETED	0	2025-11-26 13:11:06.228	5m	1m 3s	974.4%	168.3 MB	2.7 GB	176.5 MB	73.1 MB
2398	29/8672a5	7977559	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_andrefontaineae_GCF_004770105_Leptospira_alstonii_GCF_000347175)	COMPLETED	0	2025-11-26 13:10:51.098	5m 15s	1m 10s	990.3%	172.6 MB	2.7 GB	178 MB	73.5 MB
2415	d9/feb768	7977596	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_venezuelensis_GCF_002150035_Leptospira_montravelensis_GCF_004769455)	COMPLETED	0	2025-11-26 13:11:36.727	4m 29s	1m 5s	986.3%	174.5 MB	2.7 GB	172.6 MB	70.7 MB
2400	d2/24043b	7977566	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_andrefontaineae_GCF_004770105_Leptospira_ainazelensis_GCF_016918785)	COMPLETED	0	2025-11-26 13:11:06.027	5m	1m 19s	1003.4%	172.4 MB	2.8 GB	187.3 MB	77.9 MB
2407	99/e8e11a	7977588	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_venezuelensis_GCF_002150035_Leptospira_alexanderi_GCF_000243815)	COMPLETED	0	2025-11-26 13:11:36.269	4m 30s	1m 9s	990.3%	176.6 MB	2.8 GB	174.7 MB	72.4 MB
2403	d0/b77464	7977570	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_venezuelensis_GCF_002150035_Leptospira_langatensis_GCF_004770615)	COMPLETED	0	2025-11-26 13:11:06.292	5m	1m 4s	964.3%	176.4 MB	2.7 GB	172.8 MB	75.1 MB
2402	49/983270	7977568	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_andrefontaineae_GCF_004770105_Leptospira_kanakyensis_GCF_004769235)	COMPLETED	0	2025-11-26 13:11:06.172	5m	1m 4s	980.0%	172.3 MB	2.7 GB	173.4 MB	70.9 MB
2411	93/fb65aa	7977592	BLAST:ANI_BLAST_BIOPYTHON (Leptospira_venezuelensis_GCF_002150035_Leptospira_barantonii_GCF_002811925)	COMPLETED	0	2025-11-26 13:11:36.521	4m 29s	1m 8s	980.6%	176.6 MB	2.7 GB	178.8 MB	74.5 MB
